,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,waterheight
72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,0.898143502,1,0.995699541,0.925613687,0.28982147,0.997708524,1,1,1,1,1,0.426872474,0.501794374,0.686259395,0.783735378,0.913542722,0.852616595,0.968056389,0.991427681,0.997410165,1,1,0.967042313,0.972501322,0.451998262,0.901832461,0.957259308,0.996898423,1,1,1,0.984946237,0.669250646,0.9325,1,1,1,1,0.999499249,0.99765348,0.993704693,1,1,0.968406106,1,1,1,1,0.943575419,0.878619154,0.68453159,0.672004132,0.810083709,1,0.787916153,0.778628339,0.75254822,0.735446313,0.711516899,0.716824645,0.684876451,0.458367017,0.42667089,0.726718023,1,0.994262272,0.12379936,1,0.903201073,0.997021593,1,0.991322009,1,0.899585477,1,1,-229
73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,0.898143502,1,0.995699541,0.925117778,0.289589613,0.997708524,1,1,1,1,1,0.421416809,0.50014549,0.68606668,0.783427548,0.913542722,0.851560217,0.967456509,0.991427681,0.997410165,1,1,0.967042313,0.97218403,0.450586447,0.901084518,0.95659837,0.996898423,1,1,1,0.984946237,0.669250646,0.931944444,1,1,1,1,0.999499249,0.997615222,0.993704693,1,1,0.967341143,1,1,1,1,0.942458101,0.878619154,0.680174292,0.668259298,0.809329098,1,0.787916153,0.778315888,0.75207778,0.735446313,0.71119654,0.716380332,0.684578744,0.457748823,0.425245486,0.723705286,1,0.994262272,0.123132337,1,0.902434349,0.997021593,1,0.990768095,1,0.897369926,1,1,-228
74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,0.898143502,1,0.995699541,0.923630052,0.289589613,0.997708524,1,1,1,1,1,0.415395619,0.498545102,0.685681249,0.782979795,0.913542722,0.850638696,0.966406719,0.9909601,0.997410165,1,1,0.966404423,0.972078265,0.44906603,0.90052356,0.955496805,0.996639959,1,1,1,0.984946237,0.669250646,0.931666667,1,1,1,1,0.999499249,0.997576963,0.993513926,1,1,0.96627618,1,1,1,1,0.942458101,0.878062361,0.672766885,0.665676653,0.808653458,1,0.787607891,0.778315888,0.751764152,0.735446313,0.710716002,0.716084123,0.684132182,0.457083076,0.423820082,0.720358859,1,0.994262272,0.122465315,1,0.901667625,0.997021593,1,0.990768095,1,0.895511721,1,1,-227
75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,0.898143502,1,0.995699541,0.92239028,0.289589613,0.997708524,1,1,1,1,1,0.409058399,0.496750727,0.685488533,0.78269995,0.913542722,0.84984454,0.965506899,0.990648379,0.997410165,1,1,0.966191792,0.971866737,0.447654214,0.899962603,0.954615554,0.996639959,1,1,1,0.984946237,0.669250646,0.930277778,1,1,1,1,0.999499249,0.99756421,0.993132392,1,1,0.965566205,1,1,1,1,0.941899441,0.878062361,0.668409586,0.663094008,0.807793552,1,0.787607891,0.778315888,0.751764152,0.735446313,0.710716002,0.715343602,0.683387913,0.456274668,0.421602787,0.716516665,1,0.994176206,0.12233191,1,0.900900901,0.997021593,1,0.990029542,1,0.893010292,1,1,-226
76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,0.898143502,1,0.995699541,0.920902554,0.289589613,0.997708524,1,1,1,1,1,0.401490328,0.495295829,0.684910387,0.782420104,0.913542722,0.848908035,0.964757049,0.990648379,0.997410165,1,1,0.966191792,0.971655209,0.446133797,0.898840688,0.953954616,0.996639959,1,1,1,0.984946237,0.669250646,0.929444444,1,1,1,1,0.999499249,0.997525952,0.992941625,1,1,0.964501242,1,1,1,1,0.940782123,0.878062361,0.661873638,0.660640496,0.806951196,1,0.78729963,0.778159663,0.751136898,0.735446313,0.710555823,0.714899289,0.682792498,0.455704028,0.419543871,0.712893753,1,0.994147517,0.122065101,1,0.900134177,0.997021593,1,0.989844904,1,0.891009148,1,1,-225
77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,0.898143502,1,0.995412844,0.919910736,0.289589613,0.997708524,1,1,1,1,1,0.394521049,0.493210475,0.684717672,0.782056305,0.913542722,0.847964038,0.964157169,0.990492519,0.997410165,1,1,0.966191792,0.971655209,0.444178975,0.898092745,0.95351399,0.996639959,1,1,1,0.984946237,0.669250646,0.928055556,1,1,1,1,0.999499249,0.997487694,0.992941625,1,1,0.96343628,1,1,1,1,0.940223464,0.876391982,0.65751634,0.656766529,0.80618781,1,0.78729963,0.778159663,0.750980085,0.735284605,0.710235464,0.714751185,0.682643644,0.454943174,0.41780171,0.709442453,1,0.994118828,0.121531483,1,0.899750815,0.997021593,1,0.989844904,1,0.888722127,1,1,-224
78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,0.898143502,1,0.995412844,0.918918919,0.289589613,0.997708524,1,1,1,1,1,0.387834534,0.491125121,0.684139526,0.781748475,0.913542722,0.847102454,0.964007199,0.990180798,0.997410165,1,1,0.966191792,0.971655209,0.442549957,0.897344802,0.952632738,0.996639959,1,1,1,0.984946237,0.669250646,0.927222222,1,1,1,1,0.998998498,0.997462188,0.992941625,1,1,0.963081292,1,1,1,1,0.940223464,0.875835189,0.651416122,0.65043905,0.805433199,1,0.786683107,0.778003437,0.750980085,0.735122898,0.709594746,0.714603081,0.682643644,0.454134766,0.41605955,0.705733735,1,0.99409014,0.12113127,1,0.898696569,0.997021593,1,0.989475628,1,0.886506575,1,1,-223
79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,0.897641746,1,0.995412844,0.917431193,0.289589613,0.997708524,1,1,1,1,1,0.381746811,0.489524733,0.683946811,0.781328707,0.913542722,0.846270837,0.963557289,0.989245636,0.997410165,1,1,0.966191792,0.971232152,0.441898349,0.896409873,0.952632738,0.996639959,1,1,1,0.984946237,0.669250646,0.926388889,1,1,1,1,0.998998498,0.997423929,0.992941625,1,1,0.963081292,1,1,1,1,0.939106145,0.875278396,0.647930283,0.646177686,0.804669814,1,0.786528977,0.778003437,0.750509644,0.73496119,0.709274387,0.714010664,0.681899375,0.453326359,0.414634146,0.702168027,1,0.99409014,0.120731057,1,0.898025685,0.997021593,1,0.989475628,1,0.88464837,1,1,-222
80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,0.897641746,1,0.995126147,0.916191421,0.289589613,0.997708524,1,1,1,1,1,0.375476123,0.487827352,0.683368664,0.780964907,0.913542722,0.845446713,0.962807439,0.989245636,0.997410165,1,1,0.966191792,0.971232152,0.43929192,0.896222887,0.952632738,0.996639959,1,1,1,0.984946237,0.669250646,0.925833333,1,1,1,1,0.998998498,0.997411177,0.992941625,1,1,0.962371317,1,1,1,1,0.939106145,0.875278396,0.642701525,0.643207645,0.803880105,1,0.786374846,0.777847211,0.750196017,0.73496119,0.709114208,0.713714455,0.681750521,0.452803272,0.412891986,0.698192358,1,0.994032762,0.120330843,1,0.89706728,0.996835443,1,0.989106352,1,0.881718125,1,1,-221
81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,0.89713999,1,0.99483945,0.915447558,0.289589613,0.997708524,1,1,1,1,1,0.369105637,0.485935984,0.682790518,0.780517155,0.913542722,0.844637573,0.962357528,0.988933915,0.997410165,1,1,0.965979162,0.97091486,0.437554301,0.895474944,0.952632738,0.996639959,1,1,1,0.984946237,0.669250646,0.925277778,1,1,1,1,0.998998498,0.997385671,0.992941625,1,1,0.962016329,1,1,1,1,0.938547486,0.874721604,0.637472767,0.639979339,0.803169366,1,0.786220715,0.777690986,0.749725576,0.73496119,0.70863367,0.712973934,0.681452813,0.452185078,0.411308204,0.694064145,1,0.993946697,0.120197439,1,0.896204715,0.996835443,1,0.988367799,1,0.879073756,1,1,-220
82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,0.89713999,1,0.994552752,0.91445574,0.289589613,0.997708524,1,1,1,1,1,0.362402488,0.483656644,0.682597803,0.780209324,0.913542722,0.843731036,0.961907618,0.988310474,0.997410165,1,1,0.965341272,0.970809096,0.435599479,0.895100972,0.952412426,0.996639959,1,1,1,0.984946237,0.669250646,0.924722222,1,1,1,1,0.998998498,0.997347412,0.992941625,1,1,0.961661342,1,1,1,1,0.937430168,0.873608018,0.633551198,0.635588843,0.802335784,1,0.785912454,0.77753476,0.748941509,0.73496119,0.707992952,0.712233412,0.680708544,0.451138903,0.410674691,0.690193349,1,0.993918008,0.120064034,1,0.89515047,0.996835443,1,0.987998523,1,0.877001144,1,1,-219
83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,0.89713999,1,0.994552752,0.914207786,0.289589613,0.997708524,1,1,1,1,1,0.356530996,0.481231814,0.681634226,0.77987351,0.913542722,0.842899419,0.961307738,0.987842893,0.9972483,1,1,0.965128641,0.970597567,0.434296264,0.894913987,0.952192113,0.996381494,1,1,1,0.984946237,0.669250646,0.923888889,1,1,1,1,0.998497747,0.997309154,0.992941625,1,1,0.961306354,1,1,1,1,0.937430168,0.873608018,0.62962963,0.631585744,0.801379359,1,0.785450062,0.777378535,0.748157441,0.73496119,0.707832773,0.7117891,0.68055969,0.450520709,0.408615774,0.685769583,1,0.993889319,0.11993063,1,0.894575426,0.996835443,1,0.98725997,1,0.874642653,1,1,-218
84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,0.89713999,1,0.994266055,0.913215968,0.289589613,0.997708524,1,1,1,1,1,0.350459906,0.479437439,0.681441511,0.779593664,0.913542722,0.842150215,0.960257948,0.987219451,0.9972483,1,1,0.964916011,0.970280275,0.43299305,0.8934181,0.951310861,0.996381494,1,1,1,0.984946237,0.669250646,0.923888889,1,1,1,1,0.998497747,0.997258143,0.992560092,1,1,0.960951367,1,1,1,1,0.936312849,0.873608018,0.626579521,0.626678719,0.800458031,1,0.78498767,0.777066083,0.747530187,0.73496119,0.707352235,0.711492891,0.680113129,0.449474535,0.407348749,0.681612768,1,0.993860631,0.119663821,1,0.892946138,0.996835443,1,0.986890694,1,0.871712407,1,1,-217
85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,0.89713999,1,0.993979358,0.911728242,0.289589613,0.997708524,1,1,1,1,1,0.344272384,0.477788555,0.68105608,0.779117927,0.913542722,0.841438472,0.959508098,0.986907731,0.997086436,1,1,0.964490751,0.970174511,0.430821025,0.893044129,0.95042961,0.996381494,1,1,1,0.984946237,0.669250646,0.923055556,1,1,1,1,0.998497747,0.997232637,0.992560092,1,1,0.960951367,1,1,1,1,0.934636872,0.873051225,0.623965142,0.621642562,0.79951038,1,0.784525277,0.777066083,0.74721656,0.73496119,0.707192055,0.711196682,0.679517714,0.449046555,0.40639848,0.67711273,1,0.993803253,0.119263607,1,0.892371094,0.996835443,1,0.986706056,1,0.869425386,1,1,-216
86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,0.89713999,1,0.993979358,0.910736424,0.289357756,0.997708524,1,1,1,1,1,0.338034963,0.475897187,0.680670649,0.778698159,0.913542722,0.840749204,0.958908218,0.986284289,0.997086436,1,1,0.96406549,0.969962983,0.429517811,0.892483171,0.95042961,0.996381494,1,1,1,0.984946237,0.669250646,0.922222222,1,1,1,1,0.998497747,0.997181626,0.992560092,1,1,0.960596379,1,1,1,1,0.934078212,0.872494432,0.620479303,0.616089876,0.798264395,1,0.784062885,0.777066083,0.746432492,0.73496119,0.706871696,0.71075237,0.678624591,0.448238147,0.404973076,0.67328007,1,0.993774565,0.118729989,1,0.89160437,0.996835443,1,0.98633678,1,0.866209262,1,1,-215
87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,0.896136478,1,0.993692661,0.910240516,0.289357756,0.997708524,1,1,1,1,1,0.33194724,0.474345296,0.679899788,0.778166452,0.913542722,0.840104889,0.958608278,0.986128429,0.997086436,1,1,0.963214969,0.96964569,0.427562989,0.891174271,0.949548359,0.996123029,1,1,1,0.984946237,0.669250646,0.922222222,1,1,1,1,0.998497747,0.997117862,0.992369325,1,1,0.960596379,1,1,1,1,0.933519553,0.870267261,0.617429194,0.611441116,0.796939438,1,0.783600493,0.777066083,0.745962051,0.73496119,0.706551337,0.709863744,0.677731468,0.44771506,0.403547672,0.669533216,1,0.993717187,0.118729989,1,0.890837646,0.996835443,1,0.986152142,1,0.863993711,1,1,-214
88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,0.895132965,1,0.993405963,0.909992561,0.289357756,0.997708524,1,1,1,1,1,0.325709819,0.472356935,0.679128927,0.777718699,0.913542722,0.839355685,0.958158368,0.985037406,0.997086436,1,1,0.961939188,0.969434162,0.426042572,0.891174271,0.948226482,0.996123029,1,1,1,0.984946237,0.669250646,0.921388889,1,1,1,1,0.998497747,0.997105109,0.992369325,1,1,0.959886404,1,1,1,1,0.932402235,0.869153675,0.615686275,0.607179752,0.795632031,1,0.783600493,0.776909858,0.744864356,0.73496119,0.706230979,0.709271327,0.676987199,0.447239526,0.401805512,0.66590077,1,0.993717187,0.11846318,1,0.890166763,0.996835443,1,0.985782866,1,0.860706118,1,1,-213
89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.933333333,1,1,1,1,1,1,1,0.895132965,1,0.993405963,0.909248698,0.289125898,0.997250229,1,1,1,1,1,0.319389232,0.470465567,0.67855078,0.777075055,0.913542722,0.838576512,0.957558488,0.985037406,0.997086436,1,1,0.959600255,0.969222634,0.424413553,0.890800299,0.946904605,0.996123029,1,1,1,0.984946237,0.669250646,0.920277778,1,1,1,1,0.998497747,0.997079603,0.992369325,1,1,0.959176429,1,1,1,1,0.931843575,0.869153675,0.613943355,0.603951446,0.794412369,1,0.783138101,0.776753632,0.744550729,0.73496119,0.705430082,0.708530806,0.676540637,0.446526226,0.400380108,0.6624018,1,0.993688499,0.118196371,1,0.889591719,0.996835443,1,0.985413589,1,0.857561464,1,1,-212
90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.933333333,1,1,1,1,1,1,1,0.895132965,1,0.993405963,0.909000744,0.289125898,0.997250229,1,1,1,1,1,0.312203722,0.468525703,0.67816535,0.776599317,0.913542722,0.837774864,0.957408518,0.984102244,0.997086436,1,1,0.958537104,0.968799577,0.42235013,0.890613313,0.946023353,0.996123029,1,1,1,0.984946237,0.669250646,0.918888889,1,1,1,1,0.998497747,0.997041345,0.992178558,1,1,0.958111466,1,1,1,1,0.931843575,0.866926503,0.611328976,0.599819215,0.793473492,1,0.78282984,0.776284955,0.743923475,0.734799483,0.705109723,0.707790284,0.675796368,0.445908032,0.399429838,0.659198383,1,0.99365981,0.117929562,1,0.888920836,0.996835443,1,0.985044313,1,0.855345912,1,1,-211
91,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.933333333,1,1,1,1,1,1,1,0.894631209,1,0.992832569,0.908752789,0.289125898,0.997250229,1,1,1,1,1,0.305367509,0.467070805,0.677394488,0.776011642,0.913542722,0.836995692,0.956808638,0.983946384,0.997086436,1,1,0.956836062,0.968588049,0.420286707,0.890426328,0.944921789,0.996123029,1,1,1,0.984946237,0.669250646,0.918888889,1,1,1,1,0.998497747,0.997003086,0.992178558,1,1,0.957401491,1,1,1,1,0.931284916,0.866926503,0.606971678,0.595945248,0.792587263,1,0.782367448,0.776284955,0.743453034,0.734799483,0.704629185,0.707345972,0.675200953,0.445289838,0.3975293,0.655842422,1,0.99365981,0.117662753,1,0.888441633,0.996835443,1,0.984490399,1,0.852487136,1,1,-210
92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.933333333,1,1,1,1,1,1,1,0.894631209,1,0.992832569,0.908256881,0.289125898,0.997250229,1,0.999621785,1,1,1,0.298564561,0.464985451,0.677201773,0.775451951,0.913542722,0.83625398,0.956358728,0.983790524,0.996924571,1,1,0.95534765,0.968482285,0.418657689,0.889678384,0.944040538,0.996123029,1,1,1,0.984946237,0.669250646,0.918055556,1,1,1,1,0.998497747,0.996952075,0.992178558,1,1,0.956691516,1,1,1,1,0.931284916,0.865812918,0.604357298,0.591296488,0.79167471,1,0.782213317,0.775972504,0.74235534,0.734637775,0.703828288,0.707049763,0.674456684,0.444861857,0.396737409,0.652648539,1,0.99365981,0.116995731,1,0.887483228,0.996835443,1,0.983936484,1,0.849771298,1,1,-209
93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.933333333,1,1,1,1,1,1,1,0.894129453,1,0.992832569,0.907513018,0.289125898,0.997250229,1,0.999621785,1,1,1,0.292360407,0.463773036,0.677009058,0.774780321,0.913542722,0.835437348,0.955758848,0.982699501,0.996762706,1,1,0.953008718,0.96837652,0.416811468,0.889678384,0.942278035,0.996123029,1,1,1,0.984946237,0.669250646,0.916944444,1,1,1,1,0.998497747,0.996939322,0.992178558,1,1,0.956691516,1,1,1,1,0.929050279,0.865812918,0.60087146,0.587035124,0.790762157,1,0.781905055,0.775816279,0.741571272,0.734637775,0.703347749,0.706309242,0.673414707,0.44391079,0.395628761,0.649664404,1,0.993631121,0.116862327,1,0.886716504,0.996835443,1,0.983936484,1,0.846197827,1,1,-208
94,0.992,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.933333333,1,1,1,1,1,1,1,0.893627697,1,0.992545872,0.9065212,0.289125898,0.997250229,1,0.999621785,1,1,1,0.285623992,0.461978661,0.676623627,0.774360553,0.913542722,0.834695636,0.955158968,0.98223192,0.996600842,1,1,0.949819264,0.968059228,0.415508254,0.889678384,0.940956158,0.996123029,1,1,1,0.984946237,0.669250646,0.916388889,1,1,1,1,0.998497747,0.996875558,0.991987791,1,1,0.956691516,1,1,1,1,0.929050279,0.864699332,0.59869281,0.583548554,0.789805732,1,0.781750925,0.775816279,0.741257645,0.734637775,0.703027391,0.706013033,0.672670438,0.443054829,0.394361736,0.646870948,1,0.993602433,0.116595518,1,0.885758099,0.996835443,1,0.983936484,1,0.843696398,1,1,-207
95,0.984,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.933333333,1,1,1,1,1,1,1,0.893125941,1,0.992545872,0.905529383,0.289125898,0.997250229,1,0.999621785,1,1,1,0.279303405,0.460087294,0.676623627,0.7739128,0.913542722,0.833879004,0.955008998,0.981296758,0.996600842,1,1,0.944078248,0.967741935,0.414096438,0.888743455,0.939854594,0.996123029,1,1,1,0.984946237,0.669250646,0.914722222,1,1,1,1,0.998497747,0.996799041,0.991987791,1,1,0.955981541,1,1,1,1,0.929050279,0.863028953,0.597385621,0.578641529,0.788814208,1,0.781134402,0.775660053,0.74063039,0.734637775,0.701906135,0.70556872,0.671926169,0.442293975,0.39309471,0.643476851,1,0.993602433,0.116328709,1,0.884991374,0.996835443,1,0.98338257,1,0.840623213,1,1,-206
96,0.984,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.933333333,1,1,1,1,1,1,1,0.893125941,1,0.991972477,0.905281428,0.289125898,0.996791934,1,0.99924357,1,1,1,0.273431912,0.45800194,0.676430912,0.773157217,0.913542722,0.8331298,0.954259148,0.980985037,0.996438977,1,1,0.935360408,0.967530407,0.413010426,0.888743455,0.937871778,0.996123029,1,1,1,0.984946237,0.669250646,0.913888889,1,1,1,1,0.997996995,0.996722524,0.991797024,1,1,0.955981541,1,1,1,1,0.929050279,0.86247216,0.593464052,0.57347624,0.787840233,1,0.780826141,0.775347602,0.739532696,0.734637775,0.701585776,0.704976303,0.671330753,0.441770888,0.392144441,0.640559454,1,0.993573744,0.1160619,1,0.88412881,0.996835443,1,0.983197932,1,0.837121212,1,1,-205
97,0.984,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.933333333,1,1,1,1,1,1,1,0.892122428,1,0.991399083,0.904537565,0.289125898,0.996791934,1,0.99924357,1,1,1,0.267427355,0.455868089,0.676238196,0.772177758,0.913542722,0.832290691,0.953959208,0.980673317,0.996277112,1,0.99983803,0.92791835,0.967213115,0.411272806,0.88855647,0.936549901,0.996123029,1,1,1,0.984946237,0.669250646,0.9125,1,1,1,1,0.997996995,0.996646007,0.99141549,1,1,0.955626553,1,1,1,1,0.92849162,0.861915367,0.591721133,0.569214876,0.786883807,1,0.780363748,0.774878925,0.738905441,0.734476067,0.700945058,0.704680095,0.669991069,0.441010034,0.391035793,0.637317901,1,0.993487678,0.115928495,1,0.883170404,0.996649293,1,0.983013294,1,0.834190966,1,1,-204
98,0.984,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.933333333,1,1,1,1,1,1,1,0.891620672,1,0.991399083,0.904041656,0.288894041,0.996791934,1,0.99924357,1,1,1,0.261622395,0.454073715,0.676238196,0.771002407,0.913542722,0.831444091,0.953059388,0.980361596,0.996277112,1,0.99983803,0.91898788,0.967107351,0.410078193,0.887808527,0.936329588,0.996123029,1,1,1,0.984946237,0.669250646,0.911388889,1,1,1,1,0.997996995,0.996594996,0.99141549,1,1,0.955271565,1,1,1,1,0.92849162,0.861358575,0.588235294,0.566115702,0.785909833,1,0.780209618,0.774878925,0.738121374,0.73431436,0.700144161,0.704087678,0.668949092,0.44039184,0.389135255,0.634181222,1,0.993487678,0.115394877,1,0.88240368,0.996649293,1,0.982090103,1,0.831761006,1,1,-203
99,0.984,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.933333333,1,1,1,1,1,1,1,0.89061716,1,0.991399083,0.903049839,0.288894041,0.996791934,1,0.99924357,1,1,1,0.255551305,0.451939864,0.676045481,0.769827055,0.913542722,0.830402697,0.952309538,0.979894015,0.996277112,1,0.99983803,0.91005741,0.966790058,0.408774978,0.887434555,0.936329588,0.996123029,1,1,1,0.984946237,0.669250646,0.910277778,1,1,1,1,0.997996995,0.996505726,0.991224723,1,1,0.955271565,1,1,1,1,0.92849162,0.860801782,0.586056645,0.561466942,0.784970956,1,0.780209618,0.774878925,0.737023679,0.73431436,0.699183085,0.702902844,0.668055969,0.439726093,0.387551473,0.631130349,1,0.993401612,0.115261473,1,0.881732797,0.996649293,1,0.981905465,1,0.828044597,1,1,-202
100,0.968,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.933333333,1,1,1,1,1,1,1,0.89061716,1,0.991399083,0.902058021,0.288894041,0.996791934,1,0.99924357,1,1,1,0.248864789,0.450048497,0.676045481,0.768679689,0.913542722,0.829466192,0.952009598,0.979582294,0.996115248,1,0.99983803,0.902827982,0.966367002,0.40714596,0.887060583,0.935448337,0.995864564,1,1,1,0.984946237,0.669250646,0.909722222,1,1,1,1,0.997996995,0.996416456,0.991033957,1,1,0.954916578,1,1,1,1,0.927932961,0.860801782,0.583442266,0.557076446,0.783760069,1,0.779747226,0.774566474,0.736866865,0.734152652,0.697581291,0.702458531,0.666418577,0.439107899,0.386601204,0.628127145,1,0.993344235,0.115128068,1,0.88058271,0.996649293,1,0.981720827,1,0.824542596,1,1,-201
101,0.968,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.933333333,1,1,1,1,1,1,1,0.890115404,1,0.990825688,0.900818249,0.288894041,0.996791934,1,0.99924357,1,1,1,0.242527569,0.448302619,0.67566005,0.767812168,0.913542722,0.828709496,0.951559688,0.978958853,0.995629654,1,0.99983803,0.894748033,0.965415124,0.405516942,0.886499626,0.934346772,0.995864564,1,1,1,0.984946237,0.669250646,0.908333333,1,1,1,1,0.997996995,0.996301681,0.990652423,1,1,0.954206603,1,1,1,1,0.927374302,0.860244989,0.581263617,0.553331612,0.78256673,1,0.779747226,0.774254023,0.734828289,0.733990944,0.696620215,0.702458531,0.663888062,0.438299491,0.385492556,0.624914194,1,0.993315546,0.114994664,1,0.879336784,0.996649293,1,0.981351551,1,0.821826758,1,1,-200
102,0.968,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,0.890115404,1,0.990538991,0.899826432,0.288894041,0.996791934,1,0.99924357,1,1,1,0.235724622,0.446217265,0.67566005,0.767140538,0.913542722,0.827780483,0.950659868,0.978647132,0.995629654,1,0.99983803,0.887731235,0.96530936,0.404105126,0.885564697,0.933024895,0.995864564,1,1,1,0.984946237,0.669250646,0.907222222,1,1,1,1,0.997996995,0.996237917,0.989889355,1,1,0.954206603,1,1,1,1,0.926815642,0.860244989,0.579520697,0.549715909,0.781048734,1,0.778822441,0.774097797,0.734357849,0.733829237,0.696620215,0.701866114,0.66225067,0.437966618,0.384542287,0.621701243,1,0.993286858,0.114461046,1,0.878474219,0.996649293,1,0.980797637,1,0.818181818,1,1,-199
